"municipio","ano","homicidio_doloso","furto","roubo","furto_roubo_veiculos"
"Franco da Rocha",2001,41,839,431,187
"Franco da Rocha",2002,46,747,357,193
"Franco da Rocha",2003,58,1282,447,142
"Franco da Rocha",2004,32,868,327,139
"Franco da Rocha",2005,33,822,313,187
"Franco da Rocha",2006,27,833,321,228
"Franco da Rocha",2007,29,865,380,123
"Franco da Rocha",2008,19,891,546,151
"Franco da Rocha",2009,26,920,570,222
"Franco da Rocha",2010,28,907,639,256
"Franco da Rocha",2011,23,711,586,243
"Franco da Rocha",2012,14,665,469,266
"Franco da Rocha",2013,17,726,597,277
"Franco da Rocha",2014,17,847,657,359
"Franco da Rocha",2015,15,717,629,365
"Gabriel Monteiro",2001,0,8,0,1
"Gabriel Monteiro",2002,0,2,0,3
"Gabriel Monteiro",2003,0,7,0,0
"Gabriel Monteiro",2004,0,4,1,1
"Gabriel Monteiro",2005,0,13,0,0
"Gabriel Monteiro",2006,0,12,1,0
"Gabriel Monteiro",2007,0,16,2,1
"Gabriel Monteiro",2008,0,19,1,2
"Gabriel Monteiro",2009,0,7,5,3
"Gabriel Monteiro",2010,0,8,1,1
"Gabriel Monteiro",2011,0,9,0,1
"Gabriel Monteiro",2012,0,9,1,1
"Gabriel Monteiro",2013,1,7,0,0
"Gabriel Monteiro",2014,0,9,0,0
"Gabriel Monteiro",2015,0,8,0,1
"Gália",2001,0,70,5,1
"Gália",2002,2,74,3,1
"Gália",2003,0,120,10,1
"Gália",2004,0,90,3,0
"Gália",2005,1,73,5,5
"Gália",2006,1,53,2,3
"Gália",2007,2,73,6,1
"Gália",2008,0,66,2,2
"Gália",2009,1,83,11,0
"Gália",2010,3,105,2,1
"Gália",2011,0,118,9,2
"Gália",2012,1,64,6,0
"Gália",2013,1,47,2,2
"Gália",2014,0,44,6,1
"Gália",2015,1,42,1,0
"Garça",2001,4,438,42,12
"Garça",2002,5,358,26,9
"Garça",2003,0,509,22,18
"Garça",2004,2,611,15,9
"Garça",2005,4,509,34,9
"Garça",2006,1,495,36,10
"Garça",2007,2,526,35,12
"Garça",2008,0,449,32,20
"Garça",2009,2,567,36,15
"Garça",2010,4,563,31,18
"Garça",2011,3,549,47,24
"Garça",2012,2,569,41,18
"Garça",2013,2,486,34,29
"Garça",2014,1,491,56,24
"Garça",2015,1,591,62,51
"Gastão Vidigal",2001,1,46,1,1
"Gastão Vidigal",2002,0,62,2,0
"Gastão Vidigal",2003,1,33,1,0
"Gastão Vidigal",2004,0,50,2,0
"Gastão Vidigal",2005,0,32,1,1
"Gastão Vidigal",2006,1,26,2,0
"Gastão Vidigal",2007,1,35,1,2
"Gastão Vidigal",2008,0,23,1,2
"Gastão Vidigal",2009,0,27,0,0
"Gastão Vidigal",2010,0,36,2,2
"Gastão Vidigal",2011,1,53,0,1
"Gastão Vidigal",2012,0,40,4,3
"Gastão Vidigal",2013,1,33,4,0
"Gastão Vidigal",2014,0,21,1,0
"Gastão Vidigal",2015,0,18,0,2
"Gavião Peixoto",2001,1,15,9,4
"Gavião Peixoto",2002,0,13,3,1
"Gavião Peixoto",2003,0,21,1,2
"Gavião Peixoto",2004,1,16,1,4
"Gavião Peixoto",2005,0,22,5,1
"Gavião Peixoto",2006,0,30,0,4
"Gavião Peixoto",2007,1,36,0,5
"Gavião Peixoto",2008,0,23,1,4
"Gavião Peixoto",2009,2,11,3,0
"Gavião Peixoto",2010,0,6,1,1
"Gavião Peixoto",2011,0,25,0,2
"Gavião Peixoto",2012,1,16,4,0
"Gavião Peixoto",2013,0,17,9,2
"Gavião Peixoto",2014,0,31,5,1
"Gavião Peixoto",2015,0,13,0,3
"General Salgado",2001,0,74,1,3
"General Salgado",2002,1,78,2,4
"General Salgado",2003,0,112,0,3
"General Salgado",2004,0,87,2,3
"General Salgado",2005,0,102,0,3
"General Salgado",2006,2,83,1,2
"General Salgado",2007,0,85,1,4
"General Salgado",2008,0,60,1,6
"General Salgado",2009,0,61,3,5
"General Salgado",2010,1,46,5,3
"General Salgado",2011,2,51,7,5
"General Salgado",2012,1,58,5,1
"General Salgado",2013,1,72,4,1
"General Salgado",2014,0,55,5,5
"General Salgado",2015,0,53,5,5
"Getulina",2001,1,55,1,2
"Getulina",2002,0,61,4,0
"Getulina",2003,1,65,3,0
"Getulina",2004,1,58,3,3
"Getulina",2005,1,80,6,4
"Getulina",2006,0,92,4,2
"Getulina",2007,1,59,1,2
"Getulina",2008,0,96,1,3
"Getulina",2009,0,67,1,2
"Getulina",2010,0,105,7,0
"Getulina",2011,3,69,5,3
"Getulina",2012,0,93,2,8
"Getulina",2013,0,144,8,10
"Getulina",2014,1,105,10,3
"Getulina",2015,1,116,10,6
"Glicério",2001,0,38,2,4
"Glicério",2002,1,46,4,2
"Glicério",2003,0,60,1,0
"Glicério",2004,2,47,1,0
"Glicério",2005,1,80,3,5
"Glicério",2006,1,82,3,5
"Glicério",2007,0,57,2,4
"Glicério",2008,1,46,0,2
"Glicério",2009,0,38,3,3
"Glicério",2010,0,24,2,2
"Glicério",2011,0,18,1,0
"Glicério",2012,1,24,2,1
"Glicério",2013,1,26,6,1
"Glicério",2014,0,30,3,0
"Glicério",2015,0,39,2,3
"Guaiçara",2001,0,260,9,3
"Guaiçara",2002,0,259,4,5
"Guaiçara",2003,1,215,17,0
"Guaiçara",2004,1,149,13,6
"Guaiçara",2005,2,152,8,2
"Guaiçara",2006,0,142,10,9
"Guaiçara",2007,2,98,8,2
"Guaiçara",2008,0,66,9,5
"Guaiçara",2009,1,200,21,9
"Guaiçara",2010,2,180,14,7
"Guaiçara",2011,0,138,21,16
"Guaiçara",2012,1,197,25,21
"Guaiçara",2013,0,178,12,12
"Guaiçara",2014,1,147,35,17
"Guaiçara",2015,0,190,30,12
"Guaimbê",2001,1,24,0,0
"Guaimbê",2002,0,26,3,2
"Guaimbê",2003,0,23,2,2
"Guaimbê",2004,0,42,1,0
"Guaimbê",2005,0,66,1,1
"Guaimbê",2006,0,53,2,4
"Guaimbê",2007,0,43,2,4
"Guaimbê",2008,1,59,4,0
"Guaimbê",2009,0,34,1,0
"Guaimbê",2010,1,48,1,1
"Guaimbê",2011,0,54,2,3
"Guaimbê",2012,1,65,6,0
"Guaimbê",2013,1,42,8,3
"Guaimbê",2014,0,42,7,0
"Guaimbê",2015,0,100,6,1
"Guaíra",2001,7,894,40,27
"Guaíra",2002,4,898,32,18
"Guaíra",2003,3,1127,44,26
"Guaíra",2004,1,1293,57,27
"Guaíra",2005,4,1261,64,21
"Guaíra",2006,6,1304,35,25
"Guaíra",2007,2,1257,55,36
"Guaíra",2008,9,980,50,35
"Guaíra",2009,3,1008,60,59
"Guaíra",2010,5,1004,55,53
"Guaíra",2011,3,759,62,46
"Guaíra",2012,6,674,60,58
"Guaíra",2013,0,657,63,74
"Guaíra",2014,2,675,62,93
"Guaíra",2015,2,734,56,92
"Guapiaçu",2001,1,67,6,12
"Guapiaçu",2002,2,74,7,8
"Guapiaçu",2003,0,130,8,13
"Guapiaçu",2004,0,154,6,4
"Guapiaçu",2005,0,134,10,2
"Guapiaçu",2006,0,123,5,9
"Guapiaçu",2007,2,144,12,6
"Guapiaçu",2008,0,122,12,11
"Guapiaçu",2009,0,139,22,5
"Guapiaçu",2010,2,148,9,11
"Guapiaçu",2011,0,121,6,9
"Guapiaçu",2012,0,146,8,7
"Guapiaçu",2013,2,157,7,11
"Guapiaçu",2014,1,133,10,8
"Guapiaçu",2015,1,146,8,10
"Guapiara",2001,1,122,6,4
"Guapiara",2002,2,155,8,4
"Guapiara",2003,1,131,12,3
"Guapiara",2004,1,138,14,2
"Guapiara",2005,1,147,7,6
"Guapiara",2006,1,113,11,2
"Guapiara",2007,1,139,10,2
"Guapiara",2008,0,127,9,3
"Guapiara",2009,1,146,8,5
"Guapiara",2010,3,131,8,3
"Guapiara",2011,1,106,8,3
"Guapiara",2012,0,110,4,10
"Guapiara",2013,1,71,9,4
"Guapiara",2014,3,46,13,7
"Guapiara",2015,1,53,11,4
"Guará",2001,3,587,16,5
"Guará",2002,3,499,33,6
"Guará",2003,4,516,31,5
"Guará",2004,1,465,27,9
"Guará",2005,1,426,18,3
"Guará",2006,5,367,11,5
"Guará",2007,2,373,16,5
"Guará",2008,0,261,22,2
"Guará",2009,4,464,14,8
"Guará",2010,2,425,21,8
"Guará",2011,3,342,19,3
"Guará",2012,1,401,27,3
"Guará",2013,0,341,37,2
"Guará",2014,1,278,24,24
"Guará",2015,3,415,43,17
"Guaraçaí",2001,0,39,2,0
"Guaraçaí",2002,1,62,2,0
"Guaraçaí",2003,1,109,2,1
"Guaraçaí",2004,0,69,0,1
"Guaraçaí",2005,0,72,2,0
"Guaraçaí",2006,1,73,4,2
"Guaraçaí",2007,2,100,3,4
"Guaraçaí",2008,2,102,1,0
"Guaraçaí",2009,1,113,5,2
"Guaraçaí",2010,3,74,1,4
"Guaraçaí",2011,1,52,3,3
"Guaraçaí",2012,0,57,2,0
"Guaraçaí",2013,0,71,0,0
"Guaraçaí",2014,0,46,0,2
"Guaraçaí",2015,0,30,0,1
"Guaraci",2001,2,81,2,1
"Guaraci",2002,0,48,2,1
"Guaraci",2003,0,61,1,3
"Guaraci",2004,3,57,0,4
"Guaraci",2005,1,69,4,0
"Guaraci",2006,0,98,3,4
"Guaraci",2007,1,107,3,5
"Guaraci",2008,0,113,3,5
"Guaraci",2009,0,128,3,3
"Guaraci",2010,0,83,6,8
"Guaraci",2011,1,70,9,5
"Guaraci",2012,0,64,2,9
"Guaraci",2013,1,67,5,7
"Guaraci",2014,0,56,1,11
"Guaraci",2015,0,56,3,3
"Guarani d'Oeste",2001,0,13,1,0
"Guarani d'Oeste",2002,0,5,1,0
"Guarani d'Oeste",2003,0,8,1,0
"Guarani d'Oeste",2004,0,10,0,0
"Guarani d'Oeste",2005,1,11,0,0
"Guarani d'Oeste",2006,0,19,0,0
"Guarani d'Oeste",2007,0,15,1,0
"Guarani d'Oeste",2008,0,19,2,0
"Guarani d'Oeste",2009,0,23,0,0
"Guarani d'Oeste",2010,0,19,1,0
"Guarani d'Oeste",2011,0,14,0,0
"Guarani d'Oeste",2012,0,7,2,1
"Guarani d'Oeste",2013,0,24,1,0
"Guarani d'Oeste",2014,0,19,0,1
"Guarani d'Oeste",2015,0,14,0,1
"Guarantã",2001,0,30,9,4
"Guarantã",2002,0,31,5,2
"Guarantã",2003,1,63,8,1
"Guarantã",2004,0,43,7,5
"Guarantã",2005,1,79,9,3
"Guarantã",2006,0,76,0,2
"Guarantã",2007,0,60,3,1
"Guarantã",2008,0,47,6,2
"Guarantã",2009,0,61,6,3
"Guarantã",2010,0,85,8,0
"Guarantã",2011,0,71,15,0
"Guarantã",2012,2,47,6,2
"Guarantã",2013,0,65,7,1
"Guarantã",2014,0,65,8,6
"Guarantã",2015,0,82,6,2
"Guararapes",2001,1,894,31,8
"Guararapes",2002,0,895,20,12
"Guararapes",2003,9,610,26,10
"Guararapes",2004,10,741,31,6
"Guararapes",2005,7,1098,56,7
"Guararapes",2006,2,1030,43,18
"Guararapes",2007,1,925,49,15
"Guararapes",2008,3,604,72,10
"Guararapes",2009,4,531,74,33
"Guararapes",2010,2,334,40,35
"Guararapes",2011,2,269,35,20
"Guararapes",2012,2,276,22,31
"Guararapes",2013,4,277,42,24
"Guararapes",2014,3,350,47,27
"Guararapes",2015,5,279,33,25
"Guararema",2001,2,250,38,60
"Guararema",2002,2,264,46,54
"Guararema",2003,7,305,52,39
"Guararema",2004,4,331,41,50
"Guararema",2005,1,279,42,45
"Guararema",2006,3,234,36,40
"Guararema",2007,1,317,35,39
"Guararema",2008,5,284,58,17
"Guararema",2009,9,325,61,32
"Guararema",2010,1,301,40,20
"Guararema",2011,1,337,37,39
"Guararema",2012,1,325,36,23
"Guararema",2013,4,374,59,44
"Guararema",2014,3,334,51,33
"Guararema",2015,4,289,53,43
"Guaratinguetá",2001,12,1180,216,112
"Guaratinguetá",2002,14,1237,240,103
"Guaratinguetá",2003,3,1696,291,119
"Guaratinguetá",2004,25,2040,394,113
"Guaratinguetá",2005,12,1922,384,165
"Guaratinguetá",2006,13,1670,353,161
"Guaratinguetá",2007,12,1513,370,195
"Guaratinguetá",2008,10,1439,383,159
"Guaratinguetá",2009,23,1387,497,203
"Guaratinguetá",2010,23,1372,599,252
"Guaratinguetá",2011,19,1287,443,199
"Guaratinguetá",2012,29,1362,409,186
"Guaratinguetá",2013,18,1171,305,161
"Guaratinguetá",2014,29,925,339,103
"Guaratinguetá",2015,17,979,344,112
"Guareí",2001,0,70,2,4
"Guareí",2002,0,69,7,1
"Guareí",2003,1,107,1,3
"Guareí",2004,1,95,11,8
"Guareí",2005,2,74,6,7
"Guareí",2006,1,112,7,1
"Guareí",2007,1,144,4,4
"Guareí",2008,1,115,3,4
"Guareí",2009,2,94,5,7
"Guareí",2010,0,70,6,6
"Guareí",2011,0,74,4,4
"Guareí",2012,0,65,4,12
"Guareí",2013,0,62,7,16
"Guareí",2014,1,106,16,10
"Guareí",2015,2,122,16,12
"Guariba",2001,5,409,73,10
"Guariba",2002,4,456,34,8
"Guariba",2003,3,502,74,7
"Guariba",2004,13,451,61,20
"Guariba",2005,8,483,31,17
"Guariba",2006,7,487,28,6
"Guariba",2007,4,482,38,15
"Guariba",2008,3,280,24,24
"Guariba",2009,1,383,73,26
"Guariba",2010,12,348,57,26
"Guariba",2011,8,318,47,9
"Guariba",2012,11,216,36,27
"Guariba",2013,4,226,29,32
"Guariba",2014,4,233,47,32
"Guariba",2015,9,355,55,51
"Guarujá",2001,157,2715,2366,402
"Guarujá",2002,156,3084,2191,387
"Guarujá",2003,130,3685,3106,493
"Guarujá",2004,66,3523,2563,331
"Guarujá",2005,38,3461,2657,401
"Guarujá",2006,62,3460,2044,503
"Guarujá",2007,32,3328,2101,394
"Guarujá",2008,45,2406,1690,436
"Guarujá",2009,53,2514,2457,490
"Guarujá",2010,33,3037,2757,484
"Guarujá",2011,30,3746,3143,621
"Guarujá",2012,55,4098,3191,617
"Guarujá",2013,46,4055,4115,907
"Guarujá",2014,36,3850,3835,671
"Guarujá",2015,17,3295,3304,560
"Guarulhos",2001,514,6487,5403,6703
"Guarulhos",2002,587,7511,5519,5433
"Guarulhos",2003,488,7984,6074,4942
"Guarulhos",2004,385,7938,4998,5067
"Guarulhos",2005,348,8070,5123,6289
"Guarulhos",2006,357,8534,5055,5369
"Guarulhos",2007,265,8915,5293,4374
"Guarulhos",2008,255,9975,5741,4468
"Guarulhos",2009,182,9294,6635,4279
"Guarulhos",2010,164,9623,6147,4467
"Guarulhos",2011,199,9481,7179,4980
"Guarulhos",2012,180,10694,7437,6916
"Guarulhos",2013,174,11298,7346,5956
"Guarulhos",2014,180,10331,6358,7430
"Guarulhos",2015,126,10111,10819,6634
"Guatapará",2001,2,78,5,3
"Guatapará",2002,0,67,6,0
"Guatapará",2003,0,65,4,4
"Guatapará",2004,1,54,7,1
"Guatapará",2005,0,52,3,5
"Guatapará",2006,0,92,7,4
"Guatapará",2007,0,127,4,0
"Guatapará",2008,0,125,5,1
"Guatapará",2009,1,148,3,4
"Guatapará",2010,0,110,4,3
"Guatapará",2011,1,84,6,3
"Guatapará",2012,0,99,4,4
"Guatapará",2013,1,148,7,1
"Guatapará",2014,1,90,6,3
"Guatapará",2015,0,104,6,2
"Guzolândia",2001,0,22,2,0
"Guzolândia",2002,0,19,0,0
"Guzolândia",2003,0,23,4,1
"Guzolândia",2004,0,12,3,0
"Guzolândia",2005,0,29,1,1
"Guzolândia",2006,0,12,1,0
"Guzolândia",2007,1,16,2,0
"Guzolândia",2008,0,16,2,0
"Guzolândia",2009,0,13,2,1
"Guzolândia",2010,1,8,1,1
"Guzolândia",2011,2,14,0,1
"Guzolândia",2012,0,15,3,0
"Guzolândia",2013,1,16,3,0
"Guzolândia",2014,0,16,4,1
"Guzolândia",2015,1,15,3,1
"Herculândia",2001,1,46,5,3
"Herculândia",2002,0,51,0,1
"Herculândia",2003,1,62,3,0
"Herculândia",2004,2,47,2,3
"Herculândia",2005,0,28,2,1
"Herculândia",2006,0,46,1,4
"Herculândia",2007,0,27,4,0
"Herculândia",2008,2,61,3,1
"Herculândia",2009,0,38,5,4
"Herculândia",2010,0,56,2,3
"Herculândia",2011,1,74,5,0
"Herculândia",2012,0,93,3,3
"Herculândia",2013,0,66,3,1
"Herculândia",2014,2,76,2,2
"Herculândia",2015,0,65,0,1
"Holambra",2001,0,100,10,28
"Holambra",2002,1,131,13,19
"Holambra",2003,0,157,9,11
"Holambra",2004,0,114,14,9
"Holambra",2005,0,112,16,22
"Holambra",2006,0,71,9,17
"Holambra",2007,0,74,8,32
"Holambra",2008,0,77,1,36
"Holambra",2009,2,59,5,24
"Holambra",2010,0,92,9,17
"Holambra",2011,1,110,17,7
"Holambra",2012,1,119,16,16
"Holambra",2013,1,121,4,6
"Holambra",2014,2,120,15,10
"Holambra",2015,1,116,10,13
"Hortolândia",2001,89,1266,1345,623
"Hortolândia",2002,96,1300,1376,657
"Hortolândia",2003,96,1309,1650,489
"Hortolândia",2004,79,1470,1245,534
"Hortolândia",2005,73,1302,1031,606
"Hortolândia",2006,46,1242,968,795
"Hortolândia",2007,38,1199,941,1055
"Hortolândia",2008,30,1071,725,816
"Hortolândia",2009,35,1230,1150,920
"Hortolândia",2010,28,1270,968,892
"Hortolândia",2011,34,1350,1121,1084
"Hortolândia",2012,33,1495,1290,1373
"Hortolândia",2013,34,1419,1520,1486
"Hortolândia",2014,42,1506,1647,1217
"Hortolândia",2015,26,1616,1409,902
"Iacanga",2001,0,53,3,2
"Iacanga",2002,0,44,3,4
"Iacanga",2003,0,85,1,2
"Iacanga",2004,0,60,2,2
"Iacanga",2005,0,80,4,4
"Iacanga",2006,1,83,2,3
"Iacanga",2007,0,95,2,4
"Iacanga",2008,0,126,3,3
"Iacanga",2009,0,97,3,2
"Iacanga",2010,0,75,4,0
"Iacanga",2011,0,72,5,2
"Iacanga",2012,0,95,5,4
"Iacanga",2013,0,125,11,1
"Iacanga",2014,1,122,10,6
"Iacanga",2015,0,122,3,4
"Iacri",2001,0,69,3,4
"Iacri",2002,0,79,0,1
"Iacri",2003,1,94,3,2
"Iacri",2004,0,61,3,4
"Iacri",2005,0,54,0,4
"Iacri",2006,0,41,4,1
"Iacri",2007,0,37,1,1
"Iacri",2008,2,29,3,1
"Iacri",2009,1,27,6,2
"Iacri",2010,0,51,2,1
"Iacri",2011,1,51,2,2
"Iacri",2012,0,35,3,1
"Iacri",2013,1,48,2,0
"Iacri",2014,1,45,1,2
"Iacri",2015,0,38,4,1
"Iaras",2001,1,55,6,3
"Iaras",2002,2,44,3,2
"Iaras",2003,3,51,1,2
"Iaras",2004,1,43,0,2
"Iaras",2005,3,36,1,0
"Iaras",2006,0,12,2,1
"Iaras",2007,1,12,1,1
"Iaras",2008,1,11,0,2
"Iaras",2009,1,23,5,1
"Iaras",2010,0,27,3,2
"Iaras",2011,1,20,0,3
"Iaras",2012,0,12,3,2
"Iaras",2013,0,14,2,2
"Iaras",2014,0,11,1,1
"Iaras",2015,3,15,2,1
"Ibaté",2001,3,259,15,23
"Ibaté",2002,3,215,17,14
"Ibaté",2003,5,196,18,20
"Ibaté",2004,2,68,7,6
"Ibaté",2005,4,63,11,14
"Ibaté",2006,6,71,13,19
"Ibaté",2007,5,124,22,8
"Ibaté",2008,2,118,9,7
"Ibaté",2009,8,141,18,12
"Ibaté",2010,4,149,16,6
"Ibaté",2011,4,204,27,12
"Ibaté",2012,4,204,31,20
"Ibaté",2013,3,176,36,20
"Ibaté",2014,4,300,53,44
"Ibaté",2015,1,302,54,35
"Ibirá",2001,1,55,2,5
"Ibirá",2002,1,47,0,2
"Ibirá",2003,1,91,4,4
"Ibirá",2004,2,88,6,5
"Ibirá",2005,1,70,2,4
"Ibirá",2006,1,95,4,1
"Ibirá",2007,1,126,8,5
"Ibirá",2008,0,174,8,6
"Ibirá",2009,1,129,10,8
"Ibirá",2010,0,134,9,11
"Ibirá",2011,1,101,6,5
"Ibirá",2012,1,75,2,2
"Ibirá",2013,1,103,4,1
"Ibirá",2014,1,123,10,2
"Ibirá",2015,1,116,2,11
"Ibirarema",2001,0,31,3,2
"Ibirarema",2002,2,22,2,1
"Ibirarema",2003,0,37,2,2
"Ibirarema",2004,0,27,0,0
"Ibirarema",2005,1,34,1,3
"Ibirarema",2006,1,31,1,2
"Ibirarema",2007,0,17,2,2
"Ibirarema",2008,1,9,3,4
"Ibirarema",2009,0,47,7,2
"Ibirarema",2010,1,46,5,0
"Ibirarema",2011,1,74,2,1
"Ibirarema",2012,0,46,6,2
"Ibirarema",2013,1,49,6,3
"Ibirarema",2014,1,49,6,1
"Ibirarema",2015,1,49,7,2
"Ibitinga",2001,4,606,26,34
"Ibitinga",2002,0,562,39,37
"Ibitinga",2003,1,661,31,26
"Ibitinga",2004,0,606,26,18
"Ibitinga",2005,4,850,42,27
"Ibitinga",2006,1,856,29,51
"Ibitinga",2007,2,869,27,27
"Ibitinga",2008,2,904,51,53
"Ibitinga",2009,1,1061,48,49
"Ibitinga",2010,5,893,56,32
"Ibitinga",2011,0,1022,71,73
"Ibitinga",2012,7,1469,65,95
"Ibitinga",2013,6,1364,79,101
"Ibitinga",2014,6,861,89,107
"Ibitinga",2015,4,886,82,123
"Ibiúna",2001,25,680,204,320
"Ibiúna",2002,22,884,187,352
"Ibiúna",2003,32,1155,229,324
"Ibiúna",2004,25,1089,270,326
"Ibiúna",2005,29,1211,307,207
"Ibiúna",2006,32,1087,217,283
"Ibiúna",2007,18,876,172,144
"Ibiúna",2008,18,744,136,167
"Ibiúna",2009,19,739,125,162
"Ibiúna",2010,14,608,147,123
"Ibiúna",2011,21,520,133,175
"Ibiúna",2012,10,642,118,198
"Ibiúna",2013,12,558,159,157
"Ibiúna",2014,9,554,171,219
"Ibiúna",2015,16,622,180,210
"Icém",2001,1,59,3,3
"Icém",2002,1,34,1,2
"Icém",2003,1,65,5,3
"Icém",2004,1,87,4,4
"Icém",2005,0,79,2,1
"Icém",2006,3,78,1,6
"Icém",2007,0,51,5,4
"Icém",2008,0,71,2,8
"Icém",2009,0,78,4,7
"Icém",2010,0,79,4,9
"Icém",2011,1,63,2,5
"Icém",2012,0,93,4,9
"Icém",2013,1,82,3,5
"Icém",2014,1,63,3,1
"Icém",2015,1,67,7,10
"Iepê",2001,0,49,1,0
"Iepê",2002,0,20,0,1
"Iepê",2003,0,33,1,2
"Iepê",2004,1,47,0,2
"Iepê",2005,0,70,1,1
"Iepê",2006,0,55,0,2
"Iepê",2007,0,64,1,1
"Iepê",2008,0,56,4,2
"Iepê",2009,0,48,2,3
"Iepê",2010,0,78,3,3
"Iepê",2011,0,50,0,5
"Iepê",2012,0,41,2,4
"Iepê",2013,3,36,2,2
"Iepê",2014,2,50,0,2
"Iepê",2015,0,38,0,0
"Igaraçu do Tietê",2001,1,355,35,15
"Igaraçu do Tietê",2002,2,323,24,27
"Igaraçu do Tietê",2003,1,223,16,16
"Igaraçu do Tietê",2004,0,297,10,8
"Igaraçu do Tietê",2005,2,290,30,19
"Igaraçu do Tietê",2006,3,360,29,19
"Igaraçu do Tietê",2007,1,220,23,9
"Igaraçu do Tietê",2008,1,265,30,8
"Igaraçu do Tietê",2009,1,246,41,14
"Igaraçu do Tietê",2010,5,222,54,9
"Igaraçu do Tietê",2011,3,274,36,10
"Igaraçu do Tietê",2012,2,226,38,12
"Igaraçu do Tietê",2013,4,216,33,21
"Igaraçu do Tietê",2014,5,167,29,37
"Igaraçu do Tietê",2015,3,298,28,37
"Igarapava",2001,1,433,23,15
"Igarapava",2002,2,472,13,18
"Igarapava",2003,5,451,21,20
"Igarapava",2004,2,402,24,20
"Igarapava",2005,5,242,17,24
"Igarapava",2006,5,263,16,26
"Igarapava",2007,3,319,38,13
"Igarapava",2008,3,484,22,21
"Igarapava",2009,6,577,33,22
"Igarapava",2010,5,446,28,39
"Igarapava",2011,1,369,21,30
"Igarapava",2012,4,333,22,6
"Igarapava",2013,1,412,22,21
"Igarapava",2014,2,363,30,47
"Igarapava",2015,6,371,31,25
"Igaratá",2001,4,94,25,13
"Igaratá",2002,0,143,11,9
"Igaratá",2003,2,181,17,19
"Igaratá",2004,1,178,22,17
"Igaratá",2005,1,134,18,11
"Igaratá",2006,3,156,17,4
"Igaratá",2007,0,122,15,8
"Igaratá",2008,2,130,8,6
"Igaratá",2009,2,154,11,9
"Igaratá",2010,0,190,15,4
"Igaratá",2011,2,144,14,4
"Igaratá",2012,1,168,13,6
"Igaratá",2013,1,153,17,6
"Igaratá",2014,2,131,17,12
"Igaratá",2015,0,120,17,14
"Iguape",2001,1,515,24,20
"Iguape",2002,3,645,55,9
"Iguape",2003,6,822,39,8
"Iguape",2004,5,917,52,9
"Iguape",2005,9,673,58,9
"Iguape",2006,3,683,31,6
"Iguape",2007,3,642,50,10
"Iguape",2008,6,538,31,10
"Iguape",2009,5,638,65,9
"Iguape",2010,3,522,60,3
"Iguape",2011,2,509,40,9
"Iguape",2012,7,596,39,6
"Iguape",2013,5,605,46,9
"Iguape",2014,3,472,40,16
"Iguape",2015,3,440,44,12
"Ilha Comprida",2001,1,500,12,3
"Ilha Comprida",2002,4,543,20,8
"Ilha Comprida",2003,0,591,18,10
"Ilha Comprida",2004,2,644,39,13
"Ilha Comprida",2005,3,514,48,3
"Ilha Comprida",2006,3,491,40,2
"Ilha Comprida",2007,2,575,39,6
"Ilha Comprida",2008,0,492,26,8
"Ilha Comprida",2009,4,564,37,6
"Ilha Comprida",2010,5,632,26,7
"Ilha Comprida",2011,2,630,38,7
"Ilha Comprida",2012,1,695,47,7
"Ilha Comprida",2013,3,620,64,8
"Ilha Comprida",2014,1,636,50,15
"Ilha Comprida",2015,2,577,48,11
"Ilha Solteira",2001,1,384,6,19
"Ilha Solteira",2002,2,454,14,8
"Ilha Solteira",2003,0,628,11,13
"Ilha Solteira",2004,0,422,7,8
"Ilha Solteira",2005,1,393,5,2
"Ilha Solteira",2006,3,536,5,4
"Ilha Solteira",2007,1,599,13,21
"Ilha Solteira",2008,1,597,21,19
"Ilha Solteira",2009,2,563,27,15
"Ilha Solteira",2010,3,549,23,21
"Ilha Solteira",2011,1,596,30,20
"Ilha Solteira",2012,1,533,19,11
"Ilha Solteira",2013,1,467,34,32
"Ilha Solteira",2014,3,372,27,17
"Ilha Solteira",2015,1,375,14,23
"Ilhabela",2001,2,515,17,5
"Ilhabela",2002,3,565,18,10
"Ilhabela",2003,4,613,51,11
"Ilhabela",2004,4,649,61,6
"Ilhabela",2005,6,939,90,13
"Ilhabela",2006,4,757,50,19
"Ilhabela",2007,1,885,69,16
"Ilhabela",2008,4,715,66,12
"Ilhabela",2009,6,806,86,23
"Ilhabela",2010,1,709,46,9
"Ilhabela",2011,6,738,51,32
"Ilhabela",2012,2,654,28,11
"Ilhabela",2013,4,637,29,19
"Ilhabela",2014,3,715,21,6
"Ilhabela",2015,1,608,31,9
"Indaiatuba",2001,36,1951,456,548
"Indaiatuba",2002,26,1857,507,466
"Indaiatuba",2003,32,2419,695,485
"Indaiatuba",2004,22,2386,602,637
"Indaiatuba",2005,16,1838,569,784
"Indaiatuba",2006,11,1851,584,714
"Indaiatuba",2007,26,2222,774,864
"Indaiatuba",2008,15,1687,860,1097
"Indaiatuba",2009,22,1656,952,851
"Indaiatuba",2010,19,1402,851,420
"Indaiatuba",2011,11,1700,741,488
"Indaiatuba",2012,14,1911,634,328
"Indaiatuba",2013,14,1870,776,378
"Indaiatuba",2014,9,1602,644,416
"Indaiatuba",2015,7,1827,698,402
"Indiana",2001,1,17,4,0
"Indiana",2002,0,13,0,0
"Indiana",2003,1,25,0,1
"Indiana",2004,0,49,2,0
"Indiana",2005,0,40,3,0
